EmpID,Age,AgeGroup,BusinessTravel,Department,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,Over18,RelationshipSatisfaction,StandardHours,WorkLifeBalance
RM944,46,46-55,Travel_Rarely,Human Resources,2,Life Sciences,1,1314,4,Female,3,1,Human Resources,1,Single,Y,3,80,4
RM1032,46,46-55,Travel_Rarely,Sales,3,Marketing,1,1457,1,Male,3,3,Sales Executive,4,Divorced,Y,1,80,4
RM1081,46,46-55,Travel_Rarely,Sales,3,Life Sciences,1,1527,3,Female,3,4,Manager,2,Married,Y,4,80,4
RM1136,46,46-55,Travel_Rarely,Sales,4,Life Sciences,1,1602,4,Male,4,4,Manager,1,Single,Y,2,80,1
RM1232,46,46-55,Travel_Rarely,Research & Development,4,Life Sciences,1,1727,3,Male,3,2,Healthcare Representative,2,Single,Y,4,80,3
RM1236,46,46-55,Travel_Rarely,Sales,3,Life Sciences,1,1732,3,Male,3,3,Sales Executive,4,Divorced,Y,2,80,2
RM1278,46,46-55,Travel_Rarely,Research & Development,4,Medical,1,1789,3,Male,3,5,Research Director,4,Divorced,Y,3,80,3
RM1286,46,46-55,Non-Travel,Sales,2,Life Sciences,1,1801,2,Male,2,2,Sales Executive,2,Single,Y,3,80,3
RM1299,46,46-55,Travel_Rarely,Research & Development,2,Medical,1,1821,4,Female,3,2,Healthcare Representative,2,Married,Y,4,80,4
RM1323,46,46-55,Travel_Rarely,Research & Development,2,Life Sciences,1,1857,4,Male,3,3,Manufacturing Director,4,Divorced,Y,3,80,2
RM1328,46,46-55,Travel_Rarely,Sales,3,Technical Degree,1,1863,1,Female,4,4,Sales Executive,1,Divorced,Y,4,80,3
RM1334,46,46-55,Travel_Rarely,Sales,3,Life Sciences,1,1869,3,Female,3,3,Sales Executive,2,Married,Y,3,80,3
RM272,47,46-55,Non-Travel,Research & Development,4,Life Sciences,1,376,1,Male,3,3,Manager,2,Married,Y,4,80,2
RM330,47,46-55,Travel_Rarely,Research & Development,5,Life Sciences,1,447,4,Male,3,5,Research Director,3,Married,Y,2,80,3
RM348,47,46-55,Travel_Frequently,Sales,1,Medical,1,467,2,Male,3,2,Sales Representative,3,Single,Y,1,80,3
RM429,47,46-55,Travel_Rarely,Research & Development,2,Medical,1,574,1,Female,3,2,Manufacturing Director,4,Divorced,Y,3,80,3
RM533,47,46-55,Travel_Rarely,Sales,4,Marketing,1,728,4,Male,3,2,Sales Executive,1,Single,Y,4,80,3
RM545,47,46-55,Travel_Frequently,Sales,3,Medical,1,746,4,Female,3,4,Sales Executive,3,Divorced,Y,4,80,2
RM567,47,46-55,Travel_Frequently,Sales,2,Life Sciences,1,785,2,Female,4,2,Sales Executive,3,Single,Y,4,80,3
RM593,47,46-55,Travel_Rarely,Research & Development,2,Other,1,820,3,Female,3,4,Manager,4,Married,Y,3,80,2
RM652,47,46-55,Travel_Rarely,Sales,2,Marketing,1,903,3,Female,3,2,Sales Executive,4,Married,Y,1,80,3
RM666,47,46-55,Travel_Rarely,Sales,4,Life Sciences,1,925,4,Female,2,1,Sales Representative,4,Single,Y,1,80,2
RM708,47,46-55,Travel_Frequently,Research & Development,4,Medical,1,987,3,Male,4,2,Manufacturing Director,3,Divorced,Y,3,80,4
RM720,47,46-55,Travel_Rarely,Sales,2,Life Sciences,1,1003,4,Female,3,2,Sales Executive,4,Single,Y,3,80,3
RM1021,47,46-55,Travel_Rarely,Research & Development,3,Technical Degree,1,1438,1,Male,3,1,Research Scientist,4,Married,Y,3,80,2
RM1025,47,46-55,Travel_Rarely,Research & Development,4,Medical,1,1443,1,Female,3,4,Research Director,3,Married,Y,2,80,4
RM1068,47,46-55,Travel_Rarely,Sales,3,Medical,1,1503,3,Female,3,2,Sales Executive,3,Married,Y,3,80,2
RM1155,47,46-55,Travel_Rarely,Human Resources,4,Life Sciences,1,1625,4,Female,3,5,Manager,3,Married,Y,3,80,3
RM1195,47,46-55,Travel_Rarely,Sales,4,Life Sciences,1,1676,2,Female,4,4,Manager,2,Divorced,Y,3,80,3
RM1224,47,46-55,Travel_Frequently,Sales,3,Life Sciences,1,1716,3,Male,1,4,Sales Executive,3,Married,Y,3,80,1
RM1235,47,46-55,Non-Travel,Sales,4,Marketing,1,1731,3,Male,3,2,Sales Executive,2,Married,Y,4,80,1
RM1304,47,46-55,Travel_Rarely,Research & Development,3,Life Sciences,1,1827,3,Female,2,3,Manufacturing Director,2,Divorced,Y,3,80,3
RM1322,47,46-55,Travel_Rarely,Research & Development,4,Life Sciences,1,1856,2,Female,3,1,Laboratory Technician,3,Single,Y,3,80,3
RM1371,47,46-55,Non-Travel,Research & Development,4,Technical Degree,1,1934,3,Male,3,2,Research Scientist,2,Married,Y,3,80,4
RM1415,47,46-55,Travel_Rarely,Research & Development,3,Medical,1,1993,1,Male,3,3,Healthcare Representative,3,Single,Y,2,80,3
RM1422,47,46-55,Non-Travel,Research & Development,1,Medical,1,2000,3,Female,3,3,Research Director,2,Married,Y,1,80,1
RM051,48,46-55,Travel_Rarely,Research & Development,2,Life Sciences,1,64,1,Male,2,3,Laboratory Technician,3,Single,Y,4,80,3
RM353,48,46-55,Travel_Rarely,Sales,1,Medical,1,473,1,Female,3,3,Manager,3,Married,Y,2,80,1
RM445,48,46-55,Travel_Rarely,Sales,5,Marketing,1,595,2,Female,3,2,Sales Executive,4,Married,Y,1,80,3
RM493,48,46-55,Travel_Rarely,Research & Development,4,Life Sciences,1,664,4,Female,2,4,Manager,1,Married,Y,1,80,1
RM521,48,46-55,Travel_Rarely,Sales,1,Marketing,1,712,2,Male,4,2,Sales Executive,2,Married,Y,4,80,3
RM679,48,46-55,Travel_Rarely,Research & Development,4,Medical,1,945,4,Male,3,1,Research Scientist,3,Married,Y,1,80,2
RM736,48,46-55,Travel_Rarely,Research & Development,3,Life Sciences,1,1022,1,Male,2,2,Healthcare Representative,3,Single,Y,4,80,3
RM737,48,46-55,Travel_Rarely,Research & Development,4,Life Sciences,1,1024,3,Male,2,3,Healthcare Representative,3,Single,Y,2,80,3
RM805,48,46-55,Non-Travel,Research & Development,4,Medical,1,1116,1,Male,4,4,Manager,4,Single,Y,3,80,2
RM902,48,46-55,Travel_Rarely,Research & Development,2,Technical Degree,1,1258,4,Male,4,1,Laboratory Technician,2,Single,Y,3,80,2
RM905,48,46-55,Travel_Rarely,Research & Development,3,Life Sciences,1,1263,4,Male,2,5,Research Director,4,Single,Y,3,80,4
RM970,48,46-55,Travel_Rarely,Research & Development,3,Life Sciences,1,1363,4,Male,3,3,Manufacturing Director,4,Single,Y,3,80,3
RM1039,48,46-55,Travel_Rarely,Sales,3,Marketing,1,1466,3,Male,3,2,Sales Executive,1,Divorced,Y,1,80,3
RM1104,48,46-55,Travel_Rarely,Sales,4,Life Sciences,1,1557,3,Female,3,2,Sales Executive,3,Divorced,Y,3,80,3
RM1115,48,46-55,Travel_Rarely,Research & Development,4,Other,1,1576,3,Female,3,1,Research Scientist,1,Married,Y,4,80,2
RM1167,48,46-55,Travel_Frequently,Research & Development,5,Medical,1,1644,3,Male,2,4,Manager,4,Married,Y,2,80,3
RM1205,48,46-55,Travel_Frequently,Sales,2,Medical,1,1691,4,Female,3,1,Sales Representative,3,Married,Y,3,80,3
RM1332,48,46-55,Travel_Rarely,Research & Development,3,Life Sciences,1,1867,4,Male,2,5,Research Director,2,Married,Y,4,80,3
RM1352,48,46-55,Travel_Frequently,Research & Development,3,Medical,1,1900,4,Female,3,4,Manager,4,Divorced,Y,2,80,3
RM002,49,46-55,Travel_Frequently,Research & Development,1,Life Sciences,1,2,3,Male,2,2,Research Scientist,2,Married,Y,4,80,3
RM130,49,46-55,Travel_Rarely,Research & Development,4,Medical,1,170,3,Female,3,2,Manufacturing Director,1,Married,Y,3,80,2
RM202,49,46-55,Non-Travel,Research & Development,4,Life Sciences,1,275,4,Male,3,2,Manufacturing Director,4,Divorced,Y,1,80,3
RM291,49,46-55,Travel_Frequently,Research & Development,4,Life Sciences,1,396,3,Female,3,5,Research Director,1,Single,Y,4,80,3
RM317,49,46-55,Travel_Rarely,Research & Development,2,Technical Degree,1,431,3,Female,2,4,Healthcare Representative,3,Single,Y,4,80,3
RM376,49,46-55,Travel_Rarely,Research & Development,3,Other,1,499,2,Male,2,3,Healthcare Representative,3,Single,Y,3,80,3
RM474,49,46-55,Travel_Rarely,Research & Development,4,Life Sciences,1,638,4,Male,2,5,Research Director,3,Divorced,Y,3,80,3
RM608,49,46-55,Travel_Rarely,Sales,3,Marketing,1,840,3,Female,3,3,Sales Executive,4,Married,Y,1,80,4
RM640,49,46-55,Travel_Rarely,Research & Development,3,Technical Degree,1,887,3,Female,3,1,Research Scientist,1,Married,Y,2,80,3
RM678,49,46-55,Travel_Rarely,Research & Development,2,Other,1,944,1,Female,3,3,Laboratory Technician,2,Married,Y,3,80,2
RM822,49,46-55,Travel_Rarely,Sales,4,Technical Degree,1,1138,4,Male,2,4,Sales Executive,2,Married,Y,2,80,3
RM900,49,46-55,Travel_Rarely,Research & Development,2,Medical,1,1256,1,Male,2,5,Manager,3,Married,Y,3,80,4
RM1007,49,46-55,Travel_Frequently,Research & Development,2,Life Sciences,1,1420,1,Male,2,2,Laboratory Technician,1,Single,Y,1,80,3
RM1045,49,46-55,Travel_Rarely,Research & Development,4,Technical Degree,1,1473,1,Male,3,2,Healthcare Representative,3,Married,Y,2,80,2
RM1055,49,46-55,Travel_Rarely,Research & Development,4,Life Sciences,1,1484,3,Male,3,3,Healthcare Representative,2,Divorced,Y,2,80,3
RM1072,49,46-55,Travel_Rarely,Research & Development,2,Medical,1,1509,3,Female,2,2,Laboratory Technician,1,Married,Y,1,80,3
RM1148,49,46-55,Travel_Rarely,Research & Development,4,Life Sciences,1,1617,3,Female,3,1,Laboratory Technician,1,Married,Y,4,80,2
RM1177,49,46-55,Travel_Rarely,Research & Development,4,Other,1,1655,1,Female,3,4,Research Director,2,Married,Y,2,80,3
RM1182,49,46-55,Travel_Rarely,Research & Development,1,Life Sciences,1,1661,3,Female,2,4,Healthcare Representative,3,Married,Y,2,80,3
RM1193,49,46-55,Travel_Rarely,Research & Development,3,Medical,1,1674,4,Female,3,1,Laboratory Technician,1,Divorced,Y,2,80,2
RM1196,49,46-55,Travel_Rarely,Research & Development,3,Life Sciences,1,1677,3,Male,3,4,Manager,3,Single,Y,1,80,3
RM1255,49,46-55,Travel_Rarely,Sales,4,Marketing,1,1757,4,Female,3,2,Sales Executive,4,Single,Y,3,80,4
RM1378,49,46-55,Travel_Frequently,Research & Development,1,Life Sciences,1,1941,2,Male,3,5,Research Director,4,Married,Y,4,80,3
RM1469,49,46-55,Travel_Frequently,Sales,3,Medical,1,2065,4,Male,2,2,Sales Executive,2,Married,Y,4,80,2
RM1469,49,46-55,Travel_Frequently,Sales,3,Medical,1,2065,4,Male,2,2,Sales Executive,2,Married,Y,4,80,2
RM037,50,46-55,Travel_Rarely,Sales,2,Marketing,1,47,1,Male,2,1,Sales Representative,3,Married,Y,3,80,3
RM063,50,46-55,Travel_Rarely,Research & Development,2,Medical,1,80,2,Female,2,5,Research Director,3,Divorced,Y,4,80,2
RM107,50,46-55,Travel_Frequently,Research & Development,3,Life Sciences,1,141,1,Female,3,5,Research Director,2,Married,Y,1,80,2
RM132,50,46-55,Travel_Frequently,Sales,3,Marketing,1,174,3,Female,3,3,Sales Executive,4,Single,Y,4,80,3
RM166,50,46-55,Travel_Rarely,Research & Development,3,Life Sciences,1,226,3,Female,3,5,Manager,2,Single,Y,2,80,3
RM184,50,46-55,Travel_Rarely,Research & Development,3,Medical,1,249,3,Male,2,1,Laboratory Technician,3,Married,Y,4,80,2
RM234,50,46-55,Travel_Rarely,Sales,4,Medical,1,323,4,Female,3,5,Manager,4,Divorced,Y,3,80,2
RM280,50,46-55,Travel_Rarely,Research & Development,1,Life Sciences,1,385,1,Male,3,5,Research Director,2,Divorced,Y,1,80,2
RM368,50,46-55,Travel_Rarely,Research & Development,3,Technical Degree,1,491,4,Male,2,3,Healthcare Representative,4,Single,Y,4,80,3
RM426,50,46-55,Travel_Rarely,Research & Development,4,Life Sciences,1,569,2,Male,2,4,Manager,3,Married,Y,2,80,3
RM478,50,46-55,Travel_Frequently,Human Resources,3,Medical,1,644,1,Male,3,5,Manager,2,Married,Y,3,80,3
RM524,50,46-55,Travel_Rarely,Research & Development,1,Medical,1,716,4,Male,4,1,Laboratory Technician,3,Married,Y,3,80,3
RM529,50,46-55,Travel_Frequently,Sales,2,Technical Degree,1,723,2,Male,3,2,Sales Executive,3,Married,Y,1,80,3
RM540,50,46-55,Travel_Rarely,Sales,4,Marketing,1,738,4,Male,3,1,Sales Representative,2,Married,Y,4,80,3
RM589,50,46-55,Travel_Rarely,Research & Development,3,Medical,1,815,3,Male,3,4,Research Director,3,Married,Y,4,80,3
RM654,50,46-55,Non-Travel,Research & Development,4,Life Sciences,1,905,1,Male,3,4,Manager,1,Divorced,Y,4,80,3
RM715,50,46-55,Travel_Rarely,Research & Development,2,Medical,1,997,4,Male,3,4,Research Director,4,Divorced,Y,3,80,2
RM722,50,46-55,Travel_Rarely,Research & Development,3,Life Sciences,1,1005,4,Male,3,4,Manufacturing Director,3,Married,Y,4,80,3
RM743,50,46-55,Travel_Rarely,Research & Development,3,Life Sciences,1,1030,1,Male,3,1,Laboratory Technician,4,Married,Y,2,80,3
RM752,50,46-55,Non-Travel,Sales,3,Life Sciences,1,1040,4,Female,3,2,Sales Executive,3,Married,Y,1,80,3
RM767,50,46-55,Travel_Rarely,Research & Development,4,Medical,1,1061,2,Male,3,5,Research Director,3,Married,Y,4,80,2
RM802,50,46-55,Travel_Frequently,Sales,4,Other,1,1113,4,Male,3,2,Sales Executive,3,Single,Y,4,80,3
RM868,50,46-55,Travel_Frequently,Research & Development,3,Medical,1,1215,4,Female,3,4,Manager,1,Married,Y,3,80,3
RM946,50,46-55,Travel_Rarely,Research & Development,3,Life Sciences,1,1317,4,Female,3,4,Research Director,1,Married,Y,2,80,3
RM1087,50,46-55,Travel_Frequently,Research & Development,5,Medical,1,1539,3,Male,1,4,Research Director,4,Single,Y,4,80,3
RM1127,50,46-55,Travel_Rarely,Sales,3,Marketing,1,1591,3,Male,3,5,Manager,3,Married,Y,3,80,3
RM1139,50,46-55,Travel_Frequently,Research & Development,5,Medical,1,1606,2,Male,3,4,Healthcare Representative,3,Married,Y,3,80,3
RM1178,50,46-55,Travel_Rarely,Research & Development,5,Life Sciences,1,1656,4,Female,2,3,Research Director,1,Divorced,Y,3,80,3
RM1453,50,46-55,Travel_Frequently,Sales,4,Life Sciences,1,2044,2,Male,3,2,Sales Executive,3,Divorced,Y,4,80,3
RM1462,50,46-55,Travel_Rarely,Sales,3,Marketing,1,2055,4,Male,2,3,Sales Executive,1,Divorced,Y,2,80,3
RM1462,50,46-55,Travel_Rarely,Sales,3,Marketing,1,2055,4,Male,2,3,Sales Executive,1,Divorced,Y,2,80,3
RM088,51,46-55,Travel_Rarely,Research & Development,4,Life Sciences,1,116,4,Male,3,1,Laboratory Technician,4,Married,Y,2,80,3
RM092,51,46-55,Travel_Rarely,Sales,4,Marketing,1,120,3,Male,3,2,Sales Executive,4,Single,Y,4,80,1
RM111,51,46-55,Travel_Frequently,Research & Development,4,Medical,1,145,1,Female,2,3,Healthcare Representative,1,Single,Y,3,80,2
RM124,51,46-55,Travel_Rarely,Research & Development,3,Life Sciences,1,162,1,Male,3,5,Research Director,3,Single,Y,3,80,3
RM137,51,46-55,Travel_Frequently,Research & Development,4,Life Sciences,1,179,1,Male,1,3,Manufacturing Director,4,Single,Y,4,80,3
RM157,51,46-55,Travel_Rarely,Research & Development,4,Medical,1,211,2,Male,2,2,Manufacturing Director,3,Married,Y,3,80,3
RM190,51,46-55,Travel_Rarely,Research & Development,3,Medical,1,258,4,Female,3,4,Healthcare Representative,2,Single,Y,3,80,3
RM214,51,46-55,Travel_Rarely,Research & Development,4,Life Sciences,1,296,2,Male,2,3,Research Director,2,Married,Y,4,80,1
RM259,51,46-55,Travel_Rarely,Research & Development,3,Life Sciences,1,353,3,Male,3,1,Research Scientist,4,Married,Y,2,80,2
RM300,51,46-55,Travel_Rarely,Research & Development,3,Medical,1,408,4,Male,1,2,Manufacturing Director,2,Divorced,Y,4,80,3
RM377,51,46-55,Travel_Rarely,Sales,2,Life Sciences,1,500,3,Female,3,2,Sales Executive,4,Married,Y,3,80,2
RM617,51,46-55,Travel_Rarely,Sales,4,Marketing,1,851,1,Female,3,4,Manager,3,Married,Y,3,80,2
RM780,51,46-55,Travel_Rarely,Research & Development,4,Life Sciences,1,1081,1,Male,3,1,Research Scientist,3,Married,Y,3,80,4
RM919,51,46-55,Travel_Frequently,Sales,3,Life Sciences,1,1282,4,Male,3,5,Manager,2,Divorced,Y,1,80,2
RM931,51,46-55,Travel_Frequently,Research & Development,2,Medical,1,1297,2,Female,2,1,Laboratory Technician,3,Single,Y,2,80,2
RM963,51,46-55,Travel_Rarely,Human Resources,3,Life Sciences,1,1352,3,Male,3,4,Manager,2,Divorced,Y,2,80,3
RM972,51,46-55,Travel_Rarely,Research & Development,2,Technical Degree,1,1367,4,Female,2,4,Manufacturing Director,2,Single,Y,2,80,2
RM988,51,46-55,Travel_Frequently,Sales,3,Marketing,1,1391,2,Male,3,3,Sales Executive,2,Married,Y,2,80,3
RM1276,51,46-55,Travel_Rarely,Research & Development,3,Technical Degree,1,1786,1,Female,3,3,Manager,3,Married,Y,4,80,3
RM191,52,46-55,Travel_Rarely,Research & Development,4,Life Sciences,1,259,3,Male,2,5,Manager,3,Married,Y,1,80,3
RM231,52,46-55,Travel_Rarely,Research & Development,3,Life Sciences,1,316,3,Female,2,1,Laboratory Technician,4,Single,Y,2,80,2
RM238,52,46-55,Non-Travel,Sales,4,Life Sciences,1,329,1,Male,2,5,Manager,3,Single,Y,4,80,4
RM318,52,46-55,Travel_Rarely,Research & Development,4,Medical,1,433,3,Male,2,2,Research Scientist,2,Married,Y,1,80,2
RM407,52,46-55,Travel_Rarely,Research & Development,3,Medical,1,543,4,Male,2,3,Manufacturing Director,3,Married,Y,3,80,3
RM409,52,46-55,Travel_Rarely,Research & Development,2,Life Sciences,1,546,4,Female,3,4,Manager,4,Married,Y,4,80,1
RM469,52,46-55,Travel_Rarely,Research & Development,2,Technical Degree,1,630,4,Male,3,2,Research Scientist,1,Divorced,Y,2,80,3
RM562,52,46-55,Travel_Rarely,Sales,4,Marketing,1,776,3,Male,2,4,Manager,1,Married,Y,1,80,4
RM571,52,46-55,Non-Travel,Research & Development,4,Medical,1,791,4,Male,3,1,Research Scientist,4,Married,Y,1,80,3
RM588,52,46-55,Travel_Rarely,Research & Development,4,Life Sciences,1,813,4,Female,3,2,Laboratory Technician,3,Married,Y,2,80,3
RM628,52,46-55,Travel_Frequently,Research & Development,4,Medical,1,867,3,Female,2,4,Manufacturing Director,4,Married,Y,3,80,3
RM700,52,46-55,Travel_Rarely,Research & Development,2,Life Sciences,1,976,4,Male,3,4,Manager,4,Married,Y,2,80,2
RM750,52,46-55,Travel_Rarely,Sales,1,Marketing,1,1038,1,Female,1,5,Manager,4,Married,Y,4,80,3
RM807,52,46-55,Travel_Rarely,Research & Development,4,Life Sciences,1,1118,2,Male,3,3,Healthcare Representative,2,Single,Y,4,80,3
RM948,52,46-55,Travel_Rarely,Sales,3,Life Sciences,1,1319,2,Male,3,3,Sales Executive,2,Single,Y,3,80,2
RM995,52,46-55,Travel_Frequently,Research & Development,2,Medical,1,1401,4,Female,4,4,Manufacturing Director,3,Married,Y,2,80,2
RM1001,52,46-55,Travel_Rarely,Research & Development,4,Other,1,1409,3,Female,3,1,Laboratory Technician,1,Married,Y,3,80,1
RM1435,52,46-55,Non-Travel,Sales,4,Life Sciences,1,2019,1,Male,3,1,Sales Representative,4,Divorced,Y,2,80,2
RM019,53,46-55,Travel_Rarely,Sales,4,Life Sciences,1,23,1,Female,2,4,Manager,4,Married,Y,3,80,3
RM026,53,46-55,Travel_Rarely,Research & Development,3,Other,1,32,3,Female,3,5,Manager,3,Divorced,Y,4,80,2
RM153,53,46-55,Travel_Rarely,Sales,2,Marketing,1,205,2,Male,3,2,Sales Representative,3,Married,Y,4,80,1
RM185,53,46-55,Travel_Rarely,Research & Development,2,Medical,1,250,4,Female,4,2,Manufacturing Director,1,Divorced,Y,3,80,3
RM281,53,46-55,Travel_Rarely,Research & Development,4,Medical,1,386,3,Male,3,4,Research Director,3,Married,Y,4,80,2
RM503,53,46-55,Travel_Rarely,Sales,1,Medical,1,682,4,Female,3,2,Sales Executive,1,Single,Y,4,80,4
RM535,53,46-55,Travel_Rarely,Research & Development,3,Life Sciences,1,730,3,Male,4,4,Research Director,3,Married,Y,3,80,3
RM557,53,46-55,Travel_Rarely,Research & Development,3,Life Sciences,1,769,4,Male,3,2,Laboratory Technician,4,Single,Y,4,80,3
RM625,53,46-55,Travel_Rarely,Sales,2,Marketing,1,862,1,Female,2,3,Sales Executive,4,Married,Y,4,80,3
RM647,53,46-55,Travel_Rarely,Sales,3,Marketing,1,897,1,Male,3,4,Sales Executive,4,Married,Y,3,80,3
RM650,53,46-55,Travel_Rarely,Research & Development,4,Life Sciences,1,901,4,Female,3,4,Research Director,4,Single,Y,3,80,3
RM702,53,46-55,Travel_Rarely,Sales,2,Medical,1,981,3,Male,3,4,Manager,3,Divorced,Y,3,80,4
RM761,53,46-55,Travel_Frequently,Sales,3,Marketing,1,1050,3,Female,2,3,Sales Executive,2,Married,Y,1,80,3
RM859,53,46-55,Travel_Rarely,Research & Development,2,Medical,1,1201,4,Female,3,5,Manager,3,Divorced,Y,2,80,3
RM1044,53,46-55,Travel_Rarely,Research & Development,3,Medical,1,1472,4,Male,4,4,Research Director,2,Single,Y,2,80,2
RM1112,53,46-55,Travel_Rarely,Research & Development,5,Technical Degree,1,1572,3,Female,2,3,Manufacturing Director,4,Married,Y,2,80,3
RM1204,53,46-55,Travel_Rarely,Research & Development,4,Medical,1,1689,2,Male,4,3,Healthcare Representative,4,Married,Y,3,80,3
RM1269,53,46-55,Non-Travel,Research & Development,4,Medical,1,1775,1,Female,2,4,Manufacturing Director,3,Married,Y,4,80,2
RM1397,53,46-55,Travel_Rarely,Sales,4,Life Sciences,1,1968,1,Male,3,3,Sales Executive,1,Single,Y,2,80,2
RM096,54,46-55,Travel_Rarely,Research & Development,4,Technical Degree,1,126,1,Female,3,3,Research Director,3,Married,Y,1,80,1
RM113,54,46-55,Non-Travel,Human Resources,3,Human Resources,1,148,4,Female,4,4,Manager,4,Single,Y,3,80,3
RM220,54,46-55,Travel_Rarely,Sales,3,Marketing,1,303,4,Female,3,2,Sales Executive,1,Married,Y,4,80,3
RM333,54,46-55,Travel_Frequently,Research & Development,4,Life Sciences,1,450,4,Female,3,2,Research Scientist,3,Single,Y,4,80,2
RM393,54,46-55,Travel_Rarely,Research & Development,2,Medical,1,522,1,Male,3,5,Research Director,1,Married,Y,3,80,2
RM432,54,46-55,Travel_Rarely,Research & Development,4,Life Sciences,1,578,3,Female,3,2,Laboratory Technician,3,Single,Y,3,80,3
RM511,54,46-55,Travel_Rarely,Human Resources,4,Medical,1,698,3,Male,3,3,Human Resources,2,Married,Y,3,80,4
RM576,54,46-55,Travel_Rarely,Research & Development,4,Medical,1,799,4,Female,3,2,Manufacturing Director,1,Divorced,Y,2,80,3
RM729,54,46-55,Travel_Rarely,Research & Development,3,Technical Degree,1,1013,3,Female,3,3,Manufacturing Director,3,Married,Y,3,80,3
RM772,54,46-55,Travel_Rarely,Sales,4,Life Sciences,1,1070,3,Female,2,3,Sales Executive,3,Married,Y,2,80,3
RM891,54,46-55,Travel_Frequently,Research & Development,4,Life Sciences,1,1245,4,Female,3,3,Manufacturing Director,3,Divorced,Y,1,80,1
RM895,54,46-55,Travel_Rarely,Research & Development,3,Life Sciences,1,1250,4,Male,3,4,Research Director,4,Married,Y,1,80,3
RM1009,54,46-55,Travel_Rarely,Research & Development,3,Medical,1,1422,4,Female,3,4,Research Director,4,Single,Y,4,80,2
RM1077,54,46-55,Travel_Frequently,Research & Development,4,Medical,1,1520,2,Female,3,4,Manager,4,Divorced,Y,1,80,3
RM1185,54,46-55,Travel_Rarely,Research & Development,5,Medical,1,1665,2,Female,3,4,Manager,3,Married,Y,3,80,3
RM1306,54,46-55,Travel_Rarely,Research & Development,4,Medical,1,1830,4,Female,3,2,Research Scientist,4,Married,Y,2,80,2
RM1398,54,46-55,Travel_Rarely,Research & Development,2,Life Sciences,1,1969,1,Female,3,2,Research Scientist,3,Married,Y,3,80,2
RM1407,54,46-55,Travel_Rarely,Research & Development,3,Medical,1,1980,3,Female,3,2,Manufacturing Director,1,Single,Y,4,80,3
RM066,55,46-55,Travel_Rarely,Research & Development,3,Medical,1,84,4,Female,3,4,Manager,3,Divorced,Y,3,80,3
RM083,55,46-55,Travel_Rarely,Sales,2,Life Sciences,1,106,1,Male,3,3,Sales Executive,4,Married,Y,4,80,3
RM188,55,46-55,Travel_Rarely,Research & Development,4,Medical,1,254,3,Male,4,5,Research Director,2,Single,Y,4,80,3
RM271,55,46-55,Travel_Rarely,Research & Development,3,Medical,1,374,4,Male,3,5,Manager,1,Single,Y,3,80,3
RM284,55,46-55,Travel_Rarely,Research & Development,2,Technical Degree,1,389,2,Male,3,2,Laboratory Technician,4,Married,Y,4,80,3
RM380,55,46-55,Travel_Rarely,Research & Development,3,Life Sciences,1,505,3,Female,3,4,Manager,4,Single,Y,3,80,3
RM446,55,46-55,Travel_Rarely,Sales,5,Life Sciences,1,597,1,Female,3,4,Manager,2,Single,Y,4,80,3
RM569,55,46-55,Travel_Rarely,Research & Development,3,Medical,1,787,4,Male,3,5,Manager,1,Married,Y,4,80,3
RM609,55,46-55,Travel_Rarely,Sales,1,Medical,1,842,3,Male,3,2,Sales Executive,4,Single,Y,3,80,2
RM746,55,46-55,Travel_Frequently,Research & Development,4,Medical,1,1034,3,Male,3,2,Healthcare Representative,2,Married,Y,4,80,3
RM775,55,46-55,Non-Travel,Research & Development,1,Medical,1,1074,3,Male,2,4,Manager,1,Single,Y,2,80,4
RM788,55,46-55,Travel_Frequently,Research & Development,1,Life Sciences,1,1096,4,Male,3,3,Manufacturing Director,2,Married,Y,2,80,3
RM915,55,46-55,Non-Travel,Research & Development,1,Medical,1,1278,4,Male,2,4,Healthcare Representative,2,Divorced,Y,4,80,3
RM956,55,46-55,Travel_Rarely,Research & Development,2,Medical,1,1336,4,Female,1,5,Manager,3,Married,Y,4,80,3
RM976,55,46-55,Travel_Rarely,Sales,4,Marketing,1,1372,1,Male,4,4,Sales Executive,3,Single,Y,3,80,2
RM1011,55,46-55,Travel_Rarely,Research & Development,4,Medical,1,1424,2,Male,4,4,Research Director,4,Divorced,Y,4,80,4
RM1066,55,46-55,Travel_Rarely,Research & Development,4,Life Sciences,1,1501,4,Male,3,2,Healthcare Representative,3,Married,Y,2,80,3
RM1117,55,46-55,Travel_Rarely,Sales,5,Marketing,1,1578,3,Male,2,5,Manager,4,Married,Y,3,80,3
RM1208,55,46-55,Travel_Rarely,Research & Development,3,Technical Degree,1,1694,1,Male,2,1,Research Scientist,2,Divorced,Y,4,80,3
RM1265,55,46-55,Travel_Rarely,Research & Development,3,Medical,1,1770,3,Male,2,5,Research Director,1,Married,Y,2,80,3
RM1337,55,46-55,Travel_Rarely,Research & Development,4,Technical Degree,1,1873,2,Male,2,1,Research Scientist,4,Married,Y,2,80,4
RM1402,55,46-55,Travel_Rarely,Human Resources,4,Human Resources,1,1973,3,Male,4,5,Manager,2,Married,Y,1,80,3
